Percolation threshold data
Total number of sites: 65536

Run	Num	Key Site
262	28428	4981
263	27551	31766
264	28448	57866
265	28172	43918
266	27908	9705
267	27872	21109
268	27795	11444
269	27770	39552
270	27994	11510
271	27473	62515
272	28314	29835
273	27962	11802
274	28390	38655
275	28369	38631
276	28183	40860
277	28527	1666
278	28816	51433
279	28712	63686
280	28085	47632
281	28056	52656
282	27950	11762
283	28616	59160
284	27205	10231
285	28082	19652
286	28463	45669
287	28018	13943
288	28067	52829
289	28861	60350
290	28105	61956
291	28292	46953
292	28304	7534
293	27991	45871
294	27909	13504
295	28852	15484
296	27826	63102
297	28299	49802
298	28378	47133
299	28378	7086
300	28099	6542
301	28652	23391
302	28023	21110
303	27825	3258
304	28429	6815
305	28174	65432
306	28093	10114
307	28205	11045
308	28219	63149
309	28061	19680
310	28675	39932
311	27904	59188
312	28188	47667
313	28125	62573
314	28145	26607
315	27590	36025
316	27696	30139
317	28030	40211
318	28478	58677
319	27971	29649
320	28315	41874
321	27203	6149
322	28265	27019
323	28297	47753
324	28551	48610
325	28023	57294
326	27663	45143
327	28139	35571
328	28645	55567
329	28037	27095
330	28453	57099
331	28701	4315
332	28865	60069
333	28302	4009
334	28872	50723
335	27481	3054
336	28374	56481
337	27916	35959
338	28255	63317
339	27684	30066
340	28933	35036
341	28333	62683
342	27816	39670
343	28525	10832
344	28231	60143
345	28425	25462
346	27641	46631
347	28144	40639
348	28281	11074
349	28618	55957
350	28504	20525
351	27424	8614
352	28400	49652
353	28171	54123
354	27697	9561
355	28514	14959
356	28024	24822
357	28027	51053
358	28457	11400
359	27761	45913
360	27607	30025
361	27423	36190
362	28461	10745
363	28305	35978
364	28661	49225
365	28185	35462
366	28531	6708
367	27863	29297
368	27679	65112
369	27253	18176
370	28083	64616
371	27633	32608
372	28863	27613
373	28212	32651
374	28035	44940
375	28630	12647
376	28010	31785
377	28908	7724
378	28325	40933
379	29272	61888
380	28196	35530
381	27977	33719
382	28264	65456
383	28308	60564
384	27727	49179
385	28465	22308
386	28420	42300
387	26758	47212
388	28108	53918
389	28726	8251
390	28158	584
391	28056	53085
392	27628	48138
393	28218	463
394	28285	12924
395	27978	45339
396	28239	49181
397	28312	6670
398	28083	26822
399	27645	7564
400	28423	35347
401	28600	31822
402	28474	27156
403	28517	30848
404	28399	5049
405	28352	11093
406	28317	30133
407	28376	58327
408	27962	38388
409	27673	49343
410	28192	17227
411	28230	40315
412	28309	15534
413	28572	32256
414	28265	48439
415	28504	49637
416	28589	44385
417	28005	51483
418	27666	43294
419	28577	65310
420	28201	476
421	28408	15820
422	29072	31871
423	28241	56550
424	28642	34908
425	28519	57667
426	27502	23931
427	27952	30261
428	27889	60746
429	28559	48612
430	28447	15187
431	28366	37715
432	28506	10913
433	28323	7134
434	28620	43317
435	27457	47335
436	28616	63522
437	27592	6613
438	28377	59797
439	27935	29270
440	28326	32554
441	28144	29050
442	28485	45469
443	28535	36517
444	28394	52559
445	28638	41644
446	28730	46698
447	27870	59856
448	28887	24418
449	28548	10252
450	28560	22618
451	28353	26317
452	28713	21662
453	28338	9245
454	27880	57772
455	28688	62956
456	28690	8995
457	28590	37795
458	28331	24078
459	28167	41076
460	28469	59209
461	28331	37026
462	27878	35525
463	28886	48923
464	28337	62662
465	28853	39513
466	27884	39245
467	29042	40699
468	27242	34728
469	29084	15279
470	28033	60853
471	28095	55898
472	28671	63469
473	28302	28213
474	28151	23135
475	27836	54295
476	28239	23675
477	28604	62214
478	27700	43284
479	27601	45322
480	28056	57922
481	28104	3970
482	28390	41973
483	26800	16484
484	28136	53637
485	29155	65005
486	28005	49681
487	28453	8970
488	28424	19781
489	28065	25503
490	28294	2051
491	28395	35169
492	28361	497
493	27535	13101
494	27931	2130
495	27916	560
496	27881	44312
497	28695	24836
498	29278	40466
499	27897	2039
500	28039	50032
501	28357	43496
502	27581	57592
503	26931	4791
504	28665	62743
505	28286	15523
506	28213	6630
507	28172	3940
508	27328	21649
509	28734	21038
510	28805	14380
511	28409	3107
512	28223	16149
513	28488	42543
514	28371	57424
515	28493	20619
516	28485	43144
517	28456	10696
518	28435	43955
519	27756	57037
520	28400	19984
521	29149	16122
522	28477	38693
523	28519	38416
524	28577	37588
525	28281	26370
526	27487	45750
527	28588	15805
528	28457	59911
529	28351	4833
530	28183	9317
531	27783	15731
532	28624	6299
533	27657	21258
534	28179	60562
535	28727	18148
536	28248	51300
537	28824	61339
538	28005	25865
539	28043	36091
540	28313	52242
541	28182	44748
542	28400	53003
543	28539	42469
544	28550	51619
545	28593	22536
546	28368	34139
547	28785	40423
548	27741	43504
549	28688	25214
550	27246	22594
551	27914	42410
552	27655	32066
553	28141	39492
554	28518	13717
555	28856	34899
556	28463	13276
557	27881	1559
558	28401	40154
559	28040	25835
560	28250	30668
561	27577	52105
562	27817	39953
563	27843	7507
564	27979	43813
565	28327	30416
566	28310	42780
567	28707	39829
568	27811	27214
569	28571	57981
570	27800	28685
571	28108	11424
572	28502	56602
573	28212	4530
574	28519	47216
575	28188	20425
576	28263	44044
577	28010	49217
578	28357	38823
579	28472	45258
580	28250	27090
581	28544	63262
582	28916	37574
583	27961	51146
584	28064	59557
585	28271	46472
586	27854	46836
587	27947	23310
588	28784	46763
589	28275	29160
590	28335	49074
591	28028	55630
592	28091	22409
593	28754	57136
594	28042	16649
595	27784	41433
596	28309	31585
597	28159	16522
598	28361	65498
599	28397	391
600	28311	30539
601	27579	19042
602	28816	29748
603	28163	49462
604	28633	61870
605	28407	6822
606	28449	47857
607	28708	28253
608	28421	22523
609	29050	59769
610	27869	26717
611	28382	10672
612	28047	20215
613	28318	41173
614	28412	19823
615	28288	37788
616	27477	47129
617	27964	4038
618	28028	7214
619	27441	55209
620	28031	14224
621	28566	36208
622	27334	57021
623	27701	22068
624	28828	15695
625	28035	3848
626	28636	34588
627	27981	36755
628	28084	33698
629	28517	39513
630	28655	36212
631	28438	14805
632	27232	40500
633	28355	47087
634	28110	9552
635	28738	29569
636	28783	22840
637	28672	44451
638	28252	3923
639	27863	45507
640	28296	44167
641	28128	46476
642	28470	5866
643	27890	1372
644	28459	26087
645	28281	31803
646	28324	48087
647	28740	20326
648	28469	36814
649	27989	6928
650	28434	10516
651	28347	8145
652	28901	57252
653	28597	65014
654	28437	39990
655	29080	14722
656	27567	43465
657	28244	35082
658	28151	3352
659	27815	12564
660	27947	30888
661	28193	57901
662	28220	39982
663	28194	18786
664	28436	14729
665	27877	5400
666	28568	24380
667	27759	58593
668	28498	63508
669	28119	9825
670	27938	44187
671	28331	37121
672	27273	62010
673	28310	8026
674	28129	24250
675	27975	11212
676	28169	23725
677	28129	12347
678	27890	20806
679	27671	6397
680	28475	8044
681	28518	42424
682	27737	53738
683	26609	30900
684	28043	20325
685	27890	39302
686	28149	12362
687	27883	41940
688	28402	56660
689	27552	22871
690	28553	55426
691	28729	65011
692	28351	55362
693	28627	53851
694	28093	20879
695	28367	11359
696	28221	39692
697	28270	42249
698	27770	48441
699	28226	31771
700	27884	27788
701	28275	24698
702	28541	36907
703	27915	64463
704	28082	38879
705	27877	46788
706	28412	41283
707	28017	52364
708	28378	26775
709	28325	64422
710	28059	48929
711	28488	39860
712	27841	1383
713	28174	21172
714	27792	19162
715	28430	23548
716	28081	4023
717	27511	54970
718	27891	41515
719	28208	47117
720	27954	60472
721	28550	45489
722	28874	18911
723	28582	21892
724	27775	26405
725	28423	41631
726	28622	49772
727	28818	23170
728	28231	28990
729	28647	38624
730	28293	36212
731	28260	62540
732	28913	31485
733	28281	43717
734	28450	29812
735	27900	53908
736	28001	43690
737	28561	64412
738	28574	8775
739	27938	58517
740	28551	19484
741	27808	2310
742	28659	60963
743	28872	33868
744	28134	64917
745	28158	2792
746	28209	34575
747	27980	44857
748	28117	34287
749	28735	31739
750	28289	2455
751	28183	16952
752	28220	61266
753	28320	13584
754	28220	6984
755	27515	32935
756	28132	6629
757	28313	47569
758	28311	55055
759	27865	28821
760	28605	34723
761	28157	8933
762	28143	51533
763	28501	30562
764	28471	7509
765	28079	25453
766	28579	62338
767	28366	23140
768	26890	37423
769	28008	29103
770	27940	29286
771	27750	46909
772	28852	16715
773	27834	55731
774	27975	44261
775	28063	34913
776	28128	24604
777	28448	52905
778	27820	47452
779	27611	753
780	28439	44810
781	28797	40001
782	28331	26498
783	28111	22852
784	27287	41619
785	28043	44979
786	28432	19985
787	28126	27096
788	28243	44643
789	28849	55236
790	28410	2105
791	28064	16435
792	27980	7693
793	28337	14438
794	27775	6904
795	28217	12585
796	28745	48609
797	28419	47047
798	27915	45774
799	27726	14117
800	28001	28910
801	28345	55015
802	28198	22598
803	27741	34227
804	28499	22060
805	28068	65348
806	28538	3500
807	28326	9134
808	28550	35496
809	27917	63023
810	28287	58972
811	28341	54987
812	28391	1167
813	28614	7987
814	27926	39441
815	27477	47584
816	28111	40713
817	28067	3859
818	28000	47415
819	28522	46876
820	27962	2733
821	28469	64097
822	27924	26112
823	27762	17144
824	28391	53649
825	28323	35260
826	27377	39160
827	28219	5277
828	27923	38513
829	27824	47891
830	28410	48592
831	28670	58268
832	28258	63231
833	28640	37125
834	27883	46867
835	27375	30636
836	28386	12681
837	27571	1010
838	28305	33792
839	28167	26431
840	28992	28426
841	28040	51893
842	28490	18148
843	28447	55804
844	28375	24122
845	27611	49890
846	28588	25794
847	28793	58601
848	28365	63468
849	27981	34084
850	28815	17351
851	28465	20430
852	28091	13139
853	28397	56834
854	28172	56733
855	28367	7939
856	27987	43258
857	28390	1319
858	28587	57632
859	28353	47440
860	28307	55159
861	27974	27184
862	27848	38525
863	27145	18165
864	28156	32823
865	28004	17137
866	28411	58799
867	27708	44854
868	27999	56547
869	27471	32143
870	28599	16718
871	27534	7932
872	28618	27662
873	28707	23597
874	28272	62502
875	27173	13518
876	28535	21218
877	28213	16780
878	27979	27451
879	28372	49504
880	28093	9822
881	27872	24745
882	28674	63481
883	27613	25336
884	28020	54690
885	28687	9038
886	28389	43315
887	28068	54962
888	27715	19286
889	28389	27954
890	28224	49348
891	28081	47552
892	28003	38817
893	27852	50947
894	28749	47348
895	28251	29874
896	28447	3058
897	27865	43443
898	27779	25613
899	28112	36164
900	28501	59640
901	27796	9098
902	28543	33086
903	28016	18724
904	28582	38077
905	27853	60617
906	28268	20978
907	27962	9104
908	28143	57067
909	27962	49285
910	28787	29686
911	27966	34725
912	27174	14040
913	27897	25139
914	28302	38511
915	27970	30417
916	28311	65254
917	28201	40153
918	28372	23398
919	27644	30867
920	28617	49476
921	28083	48336
922	28615	20930
923	28801	54145
924	28095	58962
925	28158	33552
926	27598	27941
927	28835	30153
928	27538	18435
929	27405	19602
930	28224	29776
931	28211	35421
932	28263	35182
933	28311	26631
934	27492	40889
935	28451	56557
936	28765	18559
937	28473	58127
938	28312	35785
939	27632	6643
940	28704	55377
941	29039	47133
942	28650	55228
943	28232	58707
944	28438	44362
945	28524	62417
946	28393	65228
947	27465	59331
948	27939	31326
949	28491	26724
950	27906	14434
951	27403	12034
952	28578	48888
953	27903	40403
954	28038	41402
955	28265	51429
956	28179	44783
957	28486	34005
958	27760	38944
959	28078	37974
960	27828	19781
961	27495	29978
962	28065	63738
963	27995	64360
964	27750	52243
965	28665	62784
966	28146	26824
967	28182	46784
968	27886	28987
969	28685	10178
970	28550	22360
971	28700	35547
972	28655	59363
973	28442	564
974	28762	8875
975	27997	48748
976	28450	39152
977	27938	23009
978	28031	36659
979	29043	1339
980	28412	20076
981	27227	62167
982	28287	11278
983	28086	16637
984	28912	37896
985	27548	53573
986	28092	60031
987	28132	27469
988	28822	30238
989	28274	19986
990	27771	63590
991	28003	54829
992	27879	813
993	27899	17385
994	28240	35381
995	27962	59248
996	28019	28451
997	28174	33765
998	28254	34010
999	27546	32333
1000	28220	52680
