Percolation threshold data
Total number of sites: 8192

Run	Num	Key Site
923	3522	6071
924	3539	7081
925	3420	4166
926	3495	7951
927	3409	7030
928	3486	5420
929	3586	4808
930	3500	6266
931	3373	7286
932	3634	5430
933	3571	3145
934	3459	282
935	3551	7852
936	3619	5951
937	3601	91
938	3433	7223
939	3668	2674
940	3441	5805
941	3488	3718
942	3604	2317
943	3474	2995
944	3514	6677
945	3688	2593
946	3511	4114
947	3542	4273
948	3449	8064
949	3648	7665
950	3319	273
951	3451	4966
952	3569	7987
953	3638	5221
954	3554	3831
955	3737	124
956	3335	2450
957	3455	2893
958	3552	4183
959	3332	5394
960	3613	6111
961	3553	1588
962	3463	1958
963	3605	3742
964	3682	5038
965	3327	6454
966	3470	5332
967	3265	5746
968	3608	1601
969	3565	3968
970	3512	4081
971	3451	2986
972	3495	5783
973	3370	2345
974	3653	6249
975	3581	3428
976	3759	2280
977	3521	6999
978	3594	4859
979	3440	4409
980	3455	6701
981	3538	6603
982	3539	1560
983	3487	5904
984	3766	8076
985	3711	5543
986	3668	7209
987	3387	5294
988	3667	4372
989	3396	4051
990	3438	1531
991	3585	4663
992	3525	7567
993	3635	1199
994	3447	2872
995	3543	7219
996	3644	1417
997	3497	6002
998	3598	208
999	3465	2660
1000	3616	7587
