Percolation threshold data
Total number of sites: 524288

Run	Num	Key Site
202	226655	455981
203	223408	397420
204	226861	496561
205	227365	25810
206	224660	463050
207	227665	54224
208	227721	271165
209	225267	264816
210	223685	3356
211	227565	151836
212	227788	496697
213	226186	295357
214	225483	327736
215	224435	432995
216	225626	251819
217	226178	295252
218	221938	345351
219	224089	514728
220	226461	495842
221	226598	357714
222	227051	469284
223	220990	85524
224	225731	384821
225	226774	498235
226	226153	48958
227	226654	326650
228	226139	50240
229	226595	251104
230	226310	322257
231	226469	127746
232	223053	156162
233	226736	481862
234	224566	217633
235	226133	1190
236	228049	511375
237	223351	492579
238	225909	242197
239	224162	473508
240	227385	411834
241	225871	346098
242	225342	509486
243	225843	454798
244	225274	204396
245	225602	19710
246	226182	251113
247	224841	459351
248	226815	167411
249	226958	28843
250	225946	204898
251	226862	56
252	226220	153604
253	225568	290883
254	225973	302299
255	224468	17713
256	226086	137347
257	225666	114898
258	226728	219758
259	224973	130265
260	224175	227240
261	227121	20919
262	225595	346540
263	226143	233588
264	223510	196847
265	227520	520172
266	219938	252235
267	228494	456236
268	227097	67737
269	225711	276836
270	224824	276714
271	222167	125723
272	225461	390724
273	225844	87157
274	224943	292020
275	225919	27260
276	227002	489406
277	225915	331117
278	225341	147943
279	223432	220348
280	226571	222296
281	226126	138684
282	226721	382606
283	225725	290072
284	227527	350951
285	224104	58118
286	222559	92985
287	221341	448069
288	226614	93271
289	226337	405796
290	227076	473150
291	225154	12252
292	227136	356071
293	223334	306686
294	225901	347496
295	225001	70630
296	227546	495352
297	225765	89295
298	225421	358183
299	227257	176914
300	227097	462450
301	225198	193543
302	225256	239839
303	227107	464876
304	226935	113458
305	226512	75877
306	226968	321574
307	228120	508575
308	223623	450713
309	225333	37377
310	223901	6324
311	226796	347277
312	226856	372649
313	224677	304866
314	226605	22483
315	229279	21695
316	224881	464571
317	224620	42967
318	223896	256997
319	224615	159592
320	221957	386282
321	225270	239850
322	225253	235313
323	226069	394876
324	224632	247664
325	225872	434962
326	226839	464869
327	224517	400252
328	228197	515434
329	221807	272124
330	226200	434512
331	220926	315528
332	225326	203060
333	224740	309072
334	222695	396659
335	223733	445931
336	225655	309434
337	226311	190888
338	225661	107428
339	225965	414551
340	226500	120394
341	225779	44644
342	226524	426965
343	225375	331851
344	224563	145790
345	222811	169486
346	226149	369354
347	226152	52721
348	224626	263938
349	223829	183133
350	226084	290768
351	225226	134880
352	223545	137799
353	223974	31115
354	226684	106372
355	224373	497299
356	223958	506352
357	225654	418006
358	225688	262300
359	224486	490446
360	226414	28100
361	226085	168073
362	225690	306414
363	225164	419837
364	224857	504790
365	224699	514236
366	226104	473851
367	227307	186085
368	224601	264313
369	226314	295493
370	226638	97107
371	225410	237669
372	224093	91369
373	226096	262803
374	225464	441622
375	225466	469114
376	225337	267536
377	227130	393159
378	227214	370550
379	226710	491429
380	226376	85523
381	225182	513320
382	228090	356239
383	228737	109539
384	226613	448215
385	225789	156218
386	225826	486762
387	224651	210993
388	226494	396903
389	221919	403002
390	224317	179509
391	222637	81917
392	223289	392672
393	225590	316410
394	226678	7693
395	224478	173609
396	226761	212588
397	225311	504973
398	224536	229947
399	224722	97482
400	225108	396
401	224367	91455
402	224860	290702
403	226440	231898
404	225528	153803
405	226421	235593
406	228918	238437
407	226070	190513
408	225637	8522
409	222600	81826
410	227648	421335
411	225648	454046
412	226170	361840
413	226720	131456
414	223408	20061
415	224877	443056
416	223985	354110
417	225917	357381
418	225752	293298
419	225780	114684
420	224721	321099
421	226086	261856
422	225023	71854
423	226341	60730
424	222895	116360
425	225626	490901
426	223785	54031
427	224975	362102
428	224994	479505
429	226141	128529
430	224107	446175
431	224921	225733
432	226980	317590
433	226748	86319
434	224466	170265
435	225349	277776
436	227184	107740
437	225648	217906
438	227311	120266
439	227009	319843
440	226134	19927
441	225554	226283
442	229134	184901
443	222965	188181
444	225553	209587
445	224976	33260
446	227522	72376
447	225215	401919
448	227772	455325
449	224773	158019
450	226314	522367
451	226464	307118
452	226726	111228
453	226253	111938
454	225235	216048
455	227217	498399
456	227278	5577
457	225190	134736
458	225819	180683
459	226031	221978
460	224087	222962
461	226315	334387
462	223815	501392
463	225661	84408
464	224295	309542
465	225034	22772
466	223694	185123
467	225298	38181
468	225563	107242
469	224298	144247
470	228311	428263
471	228598	163258
472	228125	446535
473	225287	274819
474	224056	503629
475	224720	67651
476	225044	44978
477	225190	105242
478	225841	24959
479	224790	346313
480	225768	352189
481	225066	23182
482	227469	176059
483	225771	57737
484	224176	61161
485	225924	129970
486	227096	34369
487	225419	447934
488	222109	429764
489	226410	505344
490	227862	263874
491	225031	148713
492	227656	377222
493	225606	318541
494	225202	237000
495	219571	325311
496	225808	124338
497	225604	49721
498	226876	220707
499	226505	222865
500	225857	476102
501	225953	364657
502	227465	213679
503	226953	481886
504	224963	53046
505	225795	230368
506	223821	55929
507	225084	511871
508	228389	456332
509	227104	84553
510	225768	180158
511	227766	205814
512	225924	230101
513	224169	382630
514	224815	22593
515	226034	82286
516	224666	105516
517	226059	187135
518	228161	119941
519	223760	408056
520	226203	63254
521	227298	493058
522	227645	488682
523	227431	406354
524	227607	360719
525	224884	422474
526	227488	396200
527	224507	239446
528	226661	297726
529	226686	453179
530	225987	296287
531	226076	110837
532	225330	51935
533	222959	38454
534	224833	335019
535	227019	291547
536	225527	433442
537	224256	222205
538	223745	450654
539	224623	72015
540	225704	132960
541	226085	3930
542	226535	235730
543	224573	185572
544	225935	510709
545	226316	67557
546	227667	163946
547	224224	122691
548	227461	512987
549	217677	20382
550	224147	399637
551	225639	18684
552	225847	105911
553	223930	263295
554	224022	232697
555	228046	349576
556	225775	188645
557	229328	208904
558	225369	30975
559	226190	28845
560	226460	499543
561	226844	378427
562	225827	161775
563	222310	408193
564	225027	457175
565	223940	46356
566	227046	368315
567	224948	87128
568	224102	14730
569	225678	417068
570	223774	5720
571	227285	138585
572	225766	233800
573	227658	397611
574	226264	132441
575	226555	110076
576	225566	102823
577	220767	2774
578	225063	420451
579	226317	19466
580	227961	112243
581	225865	465673
582	227705	411076
583	226601	519218
584	225329	29364
585	225712	68076
586	224639	269509
587	227589	307700
588	225682	121700
589	226059	431787
590	227639	176135
591	222903	210833
592	224713	446126
593	226454	25035
594	227576	59714
595	222622	415697
596	226477	240462
597	225424	8089
598	223750	501809
599	223808	452339
600	222674	207465
601	226329	93813
602	226398	490263
603	228144	496832
604	223064	462587
605	227813	101587
606	227667	142459
607	223739	219335
608	223945	423884
609	228311	490592
610	225587	242533
611	222915	516830
612	222969	59787
613	225063	108183
614	228113	136662
615	225678	291237
616	221327	374331
617	222981	113060
618	224255	293517
619	224792	219030
620	223725	273143
621	226751	290775
622	224638	482014
623	225311	6517
624	226765	159294
625	226615	125655
626	224699	328080
627	223248	344189
628	226449	370737
629	224576	414557
630	228723	91207
631	225513	112044
632	226692	16636
633	225161	262931
634	228798	336673
635	225900	515816
636	225801	35389
637	225982	475013
638	223797	262339
639	226941	246939
640	227047	355849
641	224446	57107
642	226951	367679
643	225309	108183
644	224984	498514
645	220861	459129
646	227319	452743
647	223913	388536
648	222267	83803
649	226035	349001
650	227115	109187
651	221011	69689
652	226656	456052
653	223034	275716
654	226650	195508
655	222936	240563
656	225856	456078
657	226254	161699
658	228292	435325
659	224118	188537
660	225956	283460
661	224492	466183
