percolation threshold 

8192

0.0	3595.0
1.0	3582.0
2.0	3595.0
3.0	3591.0
4.0	3469.0
5.0	3397.0
6.0	3462.0
7.0	3577.0
8.0	3537.0
9.0	3675.0
10.0	3628.0
11.0	3431.0
12.0	3492.0
13.0	3714.0
14.0	3448.0
15.0	3469.0
16.0	3343.0
17.0	3561.0
18.0	3536.0
19.0	3599.0
20.0	3523.0
21.0	3479.0
22.0	3676.0
23.0	3550.0
24.0	3666.0
25.0	3535.0
26.0	3496.0
27.0	3541.0
28.0	3503.0
29.0	3594.0
30.0	3603.0
31.0	3328.0
32.0	3556.0
33.0	3474.0
34.0	3509.0
35.0	3529.0
36.0	3661.0
37.0	3555.0
38.0	3517.0
39.0	3407.0
40.0	3706.0
41.0	3636.0
42.0	3469.0
43.0	3597.0
44.0	3493.0
45.0	3513.0
46.0	3394.0
47.0	3516.0
48.0	3537.0
49.0	3481.0
50.0	3479.0
51.0	3575.0
52.0	3642.0
53.0	3501.0
54.0	3525.0
55.0	3521.0
56.0	3568.0
57.0	3450.0
58.0	3523.0
59.0	3586.0
60.0	3546.0
61.0	3461.0
62.0	3265.0
63.0	3458.0
64.0	3317.0
65.0	3674.0
66.0	3475.0
67.0	3598.0
68.0	3706.0
69.0	3537.0
70.0	3595.0
71.0	3678.0
72.0	3292.0
73.0	3444.0
74.0	3504.0
75.0	3592.0
76.0	3593.0
77.0	3586.0
78.0	3716.0
79.0	3518.0
80.0	3641.0
81.0	3736.0
82.0	3606.0
83.0	3554.0
84.0	3655.0
85.0	3420.0
86.0	3509.0
87.0	3506.0
88.0	3420.0
89.0	3340.0
90.0	3497.0
91.0	3486.0
92.0	3490.0
93.0	3669.0
94.0	3562.0
95.0	3631.0
96.0	3547.0
97.0	3613.0
98.0	3538.0
99.0	3616.0
100.0	3616.0
101.0	3533.0
102.0	3642.0
103.0	3466.0
104.0	3512.0
105.0	3585.0
106.0	3476.0
107.0	3513.0
108.0	3694.0
109.0	3588.0
110.0	3513.0
111.0	3459.0
112.0	3490.0
113.0	3687.0
114.0	3488.0
115.0	3632.0
116.0	3487.0
117.0	3400.0
118.0	3507.0
119.0	3607.0
120.0	3554.0
121.0	3574.0
122.0	3741.0
123.0	3479.0
124.0	3347.0
125.0	3411.0
126.0	3464.0
127.0	3557.0
128.0	3617.0
129.0	3526.0
130.0	3600.0
131.0	3127.0
132.0	3677.0
133.0	3425.0
134.0	3664.0
135.0	3668.0
136.0	3333.0
137.0	3536.0
138.0	3495.0
139.0	3649.0
140.0	3616.0
141.0	3353.0
142.0	3595.0
143.0	3553.0
144.0	3720.0
145.0	3279.0
146.0	3582.0
147.0	3629.0
148.0	3544.0
149.0	3555.0
150.0	3550.0
151.0	3524.0
152.0	3705.0
153.0	3378.0
154.0	3510.0
155.0	3403.0
156.0	3557.0
157.0	3510.0
158.0	3676.0
159.0	3471.0
160.0	3435.0
161.0	3493.0
162.0	3532.0
163.0	3501.0
164.0	3576.0
165.0	3596.0
166.0	3638.0
167.0	3479.0
168.0	3586.0
169.0	3425.0
170.0	3580.0
171.0	3642.0
172.0	3602.0
173.0	3177.0
174.0	3565.0
175.0	3371.0
176.0	3414.0
177.0	3543.0
178.0	3441.0
179.0	3523.0
180.0	3636.0
181.0	3573.0
182.0	3579.0
183.0	3495.0
184.0	3283.0
185.0	3407.0
186.0	3460.0
187.0	3637.0
188.0	3457.0
189.0	3621.0
190.0	3497.0
191.0	3496.0
192.0	3315.0
193.0	3612.0
194.0	3548.0
195.0	3503.0
196.0	3646.0
197.0	3490.0
198.0	3727.0
199.0	3677.0
200.0	3248.0
201.0	3508.0
202.0	3609.0
203.0	3540.0
204.0	3307.0
205.0	3516.0
206.0	3490.0
207.0	3397.0
208.0	3605.0
209.0	3543.0
210.0	3503.0
211.0	3567.0
212.0	3459.0
213.0	3439.0
214.0	3663.0
215.0	3570.0
216.0	3669.0
217.0	3568.0
218.0	3446.0
219.0	3512.0
220.0	3591.0
221.0	3494.0
222.0	3686.0
223.0	3481.0
224.0	3563.0
225.0	3502.0
226.0	3543.0
227.0	3607.0
228.0	3537.0
229.0	3259.0
230.0	3508.0
231.0	3402.0
232.0	3376.0
233.0	3478.0
234.0	3359.0
235.0	3470.0
236.0	3622.0
237.0	3519.0
238.0	3717.0
239.0	3357.0
240.0	3601.0
241.0	3530.0
242.0	3567.0
243.0	3364.0
244.0	3534.0
245.0	3500.0
246.0	3468.0
247.0	3693.0
248.0	3549.0
249.0	3613.0
250.0	3595.0
251.0	3389.0
252.0	3611.0
253.0	3549.0
254.0	3413.0
255.0	3652.0
256.0	3621.0
257.0	3511.0
258.0	3508.0
259.0	3537.0
260.0	3437.0
261.0	3512.0
262.0	3545.0
263.0	3465.0
264.0	3482.0
265.0	3532.0
266.0	3286.0
267.0	3609.0
268.0	3595.0
269.0	3522.0
270.0	3734.0
271.0	3312.0
272.0	3621.0
273.0	3368.0
274.0	3546.0
275.0	3505.0
276.0	3456.0
277.0	3507.0
278.0	3628.0
279.0	3503.0
280.0	3670.0
281.0	3681.0
282.0	3675.0
283.0	3456.0
284.0	3558.0
285.0	3588.0
286.0	3662.0
287.0	3582.0
288.0	3579.0
289.0	3676.0
290.0	3630.0
291.0	3521.0
292.0	3613.0
293.0	3610.0
294.0	3563.0
295.0	3606.0
296.0	3467.0
297.0	3444.0
298.0	3619.0
299.0	3735.0
300.0	3639.0
301.0	3535.0
302.0	3635.0
303.0	3478.0
304.0	3563.0
305.0	3689.0
306.0	3534.0
307.0	3633.0
308.0	3575.0
309.0	3650.0
310.0	3694.0
311.0	3488.0
312.0	3568.0
313.0	3592.0
314.0	3571.0
315.0	3644.0
316.0	3596.0
317.0	3467.0
318.0	3486.0
319.0	3240.0
320.0	3538.0
321.0	3228.0
322.0	3477.0
323.0	3479.0
324.0	3505.0
325.0	3582.0
326.0	3575.0
327.0	3693.0
328.0	3532.0
329.0	3491.0
330.0	3410.0
331.0	3642.0
332.0	3509.0
333.0	3442.0
334.0	3615.0
335.0	3451.0
336.0	3657.0
337.0	3558.0
338.0	3720.0
339.0	3415.0
340.0	3340.0
341.0	3629.0
342.0	3618.0
343.0	3543.0
344.0	3603.0
345.0	3629.0
346.0	3574.0
347.0	3628.0
348.0	3647.0
349.0	3123.0
350.0	3431.0
351.0	3367.0
352.0	3533.0
353.0	3435.0
354.0	3385.0
355.0	3601.0
356.0	3587.0
357.0	3431.0
358.0	3396.0
359.0	3496.0
360.0	3570.0
361.0	3672.0
362.0	3624.0
363.0	3668.0
364.0	3775.0
365.0	3651.0
366.0	3811.0
367.0	3528.0
368.0	3561.0
369.0	3596.0
370.0	3605.0
371.0	3586.0
372.0	3323.0
373.0	3682.0
374.0	3683.0
375.0	3554.0
376.0	3707.0
377.0	3641.0
378.0	3538.0
379.0	3739.0
380.0	3526.0
381.0	3472.0
382.0	3361.0
383.0	3476.0
384.0	3548.0
385.0	3560.0
386.0	3546.0
387.0	3511.0
388.0	3411.0
389.0	3423.0
390.0	3592.0
391.0	3486.0
392.0	3297.0
393.0	3303.0
394.0	3654.0
395.0	3472.0
396.0	3383.0
397.0	3522.0
398.0	3657.0
399.0	3423.0
400.0	3503.0
401.0	3371.0
402.0	3233.0
403.0	3705.0
404.0	3547.0
405.0	3661.0
406.0	3417.0
407.0	3511.0
408.0	3516.0
409.0	3501.0
410.0	3655.0
411.0	3442.0
412.0	3548.0
413.0	3228.0
414.0	3732.0
415.0	3427.0
416.0	3642.0
417.0	3604.0
418.0	3211.0
419.0	3501.0
420.0	3535.0
421.0	3365.0
422.0	3411.0
423.0	3642.0
424.0	3537.0
425.0	3340.0
426.0	3261.0
427.0	3533.0
428.0	3222.0
429.0	3682.0
430.0	3744.0
431.0	3487.0
432.0	3356.0
433.0	3616.0
434.0	3541.0
435.0	3679.0
436.0	3517.0
437.0	3461.0
438.0	3519.0
439.0	3424.0
440.0	3583.0
441.0	3499.0
442.0	3517.0
443.0	3644.0
444.0	3689.0
445.0	3561.0
446.0	3329.0
447.0	3405.0
448.0	3390.0
449.0	3539.0
450.0	3583.0
451.0	3668.0
452.0	3651.0
453.0	3265.0
454.0	3629.0
455.0	3690.0
456.0	3606.0
457.0	3648.0
458.0	3558.0
459.0	3427.0
460.0	3522.0
461.0	3681.0
462.0	3610.0
463.0	3445.0
464.0	3511.0
465.0	3494.0
466.0	3368.0
467.0	3558.0
468.0	3357.0
469.0	3494.0
470.0	3447.0
471.0	3613.0
472.0	3556.0
473.0	3414.0
474.0	3738.0
475.0	3556.0
476.0	3542.0
477.0	3294.0
478.0	3641.0
479.0	3574.0
480.0	3401.0
481.0	3552.0
482.0	3660.0
483.0	3448.0
484.0	3531.0
485.0	3585.0
486.0	3587.0
487.0	3657.0
488.0	3410.0
489.0	3524.0
490.0	3589.0
491.0	3485.0
492.0	3582.0
493.0	3452.0
494.0	3604.0
495.0	3729.0
496.0	3720.0
497.0	3469.0
498.0	3529.0
499.0	3566.0
500.0	3577.0
501.0	3501.0
502.0	3404.0
503.0	3457.0
504.0	3730.0
505.0	3559.0
506.0	3506.0
507.0	3393.0
508.0	3435.0
509.0	3639.0
510.0	3688.0
511.0	3415.0
512.0	3603.0
513.0	3506.0
514.0	3558.0
515.0	3553.0
516.0	3524.0
517.0	3561.0
518.0	3574.0
519.0	3697.0
520.0	3087.0
521.0	3385.0
522.0	3456.0
523.0	3632.0
524.0	3543.0
525.0	3584.0
526.0	3645.0
527.0	3583.0
528.0	3649.0
529.0	3635.0
530.0	3658.0
531.0	3542.0
532.0	3455.0
533.0	3516.0
534.0	3609.0
535.0	3484.0
536.0	3486.0
537.0	3584.0
538.0	3437.0
539.0	3545.0
540.0	3530.0
541.0	3666.0
542.0	3566.0
543.0	3441.0
544.0	3482.0
545.0	3457.0
546.0	3609.0
547.0	3516.0
548.0	3594.0
549.0	3510.0
550.0	3428.0
551.0	3381.0
552.0	3646.0
553.0	3224.0
554.0	3527.0
555.0	3491.0
556.0	3365.0
557.0	3638.0
558.0	3522.0
559.0	3595.0
560.0	3631.0
561.0	3730.0
562.0	3536.0
563.0	3625.0
564.0	3552.0
565.0	3462.0
566.0	3222.0
567.0	3655.0
568.0	3650.0
569.0	3660.0
570.0	3405.0
571.0	3522.0
572.0	3506.0
573.0	3594.0
574.0	3472.0
