Percolation threshold data
Total number of sites: 8192

Run	Num	Key Site
223	2411	4568
224	1887	1124
225	2514	5862
226	2235	218
227	2555	55
228	1897	5254
229	1907	1406
230	2497	1528
231	2434	4537
232	2299	3868
233	3071	8098
234	1805	1388
235	2573	3780
236	1916	2532
237	1430	3056
238	2102	5673
239	2029	5384
240	2208	3501
241	1266	5730
242	2097	3036
243	1433	2124
244	1789	3464
245	1724	4052
246	2427	2832
247	2490	4908
248	1890	5166
249	2169	3464
250	2700	6354
251	2017	5466
252	2533	6595
253	944	2494
254	1772	1646
255	2347	600
256	1851	1602
257	2050	5001
258	2120	4540
259	1856	1442
260	2533	1416
261	1545	6056
262	1830	3416
263	2543	5713
264	2034	4044
265	2284	638
266	2149	1008
267	2226	5120
268	1740	3089
269	1612	4546
270	1798	7124
271	2334	6770
272	2342	7849
273	2038	5670
274	1738	5255
275	2061	4077
276	2448	5162
277	1931	3568
278	1397	3296
279	2555	4352
280	2728	8092
281	2566	7282
282	2566	4358
283	1737	6592
284	1655	1100
285	2394	5938
286	2033	5646
287	1712	6494
288	2077	3718
289	1851	5232
290	2261	7048
291	2544	5334
292	2919	4143
293	2207	4356
294	2565	5816
295	2609	5517
296	2576	5486
297	1613	6003
298	2251	3100
299	1721	6481
300	2039	4238
301	2071	6073
302	2954	3770
303	1781	4626
304	2301	3842
305	2245	8023
306	2165	6299
307	2435	5516
308	2319	5106
309	2007	6446
310	2123	7245
311	1711	9
312	1736	5356
313	2339	6584
314	2376	2772
315	1687	5304
316	1536	3166
317	1374	7508
318	2557	2591
319	2392	4036
320	2676	7312
321	2180	4079
322	2565	1296
323	2502	8040
324	2373	5624
325	1844	5595
326	2352	2660
327	2441	8072
328	2763	7429
329	1633	327
330	2208	198
331	1291	4676
332	1651	1674
333	2340	3880
334	1997	7845
335	3080	1647
336	2046	7410
337	2203	8142
338	2224	4579
339	1835	6373
340	2462	4140
341	2399	5262
342	2315	1333
343	2440	993
344	2405	7332
345	2302	2309
346	1666	894
347	2516	4723
348	2504	7840
349	2409	481
350	2195	2792
351	1651	8051
352	1928	7321
353	2602	7131
354	2761	2255
355	1189	3798
356	2850	7780
357	2549	990
358	2830	2374
359	2110	2171
360	2019	5994
361	2701	6129
362	2138	5897
363	2364	1768
364	1709	1858
365	2826	5866
366	2339	2626
367	2835	1571
368	2048	6414
369	1810	2460
370	2674	7643
371	1789	6904
372	2044	4506
373	1328	1000
374	2513	8048
375	1615	3720
376	2076	3154
377	2400	2550
378	2981	2566
379	2505	2176
380	2489	5923
381	1904	3216
382	2009	3556
383	2352	8154
384	2557	496
385	2562	2148
386	2051	6038
387	1960	3229
388	2496	7301
389	1387	4686
390	1972	3508
391	2011	2772
392	2317	7156
393	1990	2526
394	1635	5934
395	2297	4678
396	1887	7028
397	2768	2579
398	1787	257
399	2110	6054
400	2203	3508
401	2384	6134
402	2285	2903
403	2728	4088
404	2709	5876
405	1964	5604
406	2336	4078
407	1485	6860
408	2775	2125
409	2444	7305
410	2082	2901
411	2610	4241
412	2207	756
413	2263	3492
414	1480	7404
415	2359	5292
416	1556	7456
417	2584	7949
418	2508	326
419	2061	3312
420	2214	4507
421	1803	6170
422	2641	5022
423	2536	2733
424	1822	3436
425	2782	1084
426	2793	4462
427	2229	6298
428	2489	2986
429	2389	4410
430	2220	7168
431	1842	1980
432	1736	3122
433	1715	3066
434	2113	4853
435	2560	4712
436	1894	3812
437	2299	6389
438	1560	7331
439	1870	7346
440	2202	7221
441	2194	1076
442	1841	3860
443	1971	5462
444	1765	6796
445	1974	8176
446	2172	6206
447	1864	3590
448	2225	6454
449	2743	3532
450	2415	1306
451	2454	5760
452	2730	5094
453	1579	2512
454	2341	7799
455	2070	684
456	1918	7798
457	2542	4564
458	2990	488
459	2571	2556
460	2143	916
461	2600	6810
462	2130	8078
463	2212	1642
464	1908	1614
465	2210	7359
466	1475	5596
467	2179	2466
468	1817	590
469	2861	5226
470	2095	8086
471	2510	4118
472	2486	7052
473	2195	408
474	2796	7832
475	2344	844
476	2601	4517
477	2889	5960
478	2444	3950
479	2531	6540
480	2441	4184
481	2156	3750
482	2272	7714
483	2486	530
484	2515	2277
485	1993	5433
486	2228	7216
487	2847	754
488	2270	7886
489	2077	7796
490	2055	2433
491	2803	5758
492	2564	2308
493	2561	5478
494	1354	1970
495	2261	6047
496	2556	988
497	1700	3807
498	2590	2473
499	2751	294
500	2383	2310
501	2179	7330
502	2173	5435
503	2481	4462
504	2065	2196
505	2122	3917
506	2084	7206
507	1907	3657
508	1927	6095
509	2590	1046
510	2054	3673
511	2241	3300
512	2428	6618
513	2139	29
514	1973	7683
515	2424	410
516	2721	7583
517	2346	5225
518	2324	1126
519	2688	7206
520	2110	7349
521	2004	4640
522	2338	4168
523	2027	8048
524	2629	2554
525	2388	1299
526	2200	3768
527	1466	2869
528	2039	2264
529	2399	5211
530	2438	5320
531	1130	5544
532	1817	1966
533	1476	879
534	2379	7482
535	2633	7430
536	2061	3436
537	1773	2638
538	2534	1504
539	2231	7570
540	2471	162
541	1936	2896
542	2749	2713
543	1804	5317
544	2124	3317
545	2063	6286
546	1903	6267
547	2010	5862
548	1901	6902
549	2079	5456
550	1898	5734
551	1937	6658
552	2010	7400
553	1788	4058
554	2304	6358
555	2619	7088
556	2512	1893
557	1829	5826
558	2275	7176
559	2338	6347
560	2448	7206
561	2303	2366
562	2467	4862
563	2047	4187
564	2252	6301
565	1488	6065
566	2499	2191
567	2910	889
568	2607	5646
569	1922	4040
570	1920	2970
571	2588	3340
572	1639	7991
573	2184	3774
574	1811	5091
575	1446	2136
576	2116	5454
577	1949	2280
578	2853	817
579	2386	5134
580	2498	4946
581	2346	6404
582	2123	5122
583	2162	426
584	2106	8012
585	2667	8125
586	1549	898
587	2860	7090
588	2047	7326
589	1463	357
590	2744	1800
591	2176	2809
592	2430	5505
593	2190	4728
594	1415	4336
595	1961	3928
596	2181	6384
597	2206	7120
598	2155	1068
599	2096	3278
600	1483	4400
601	1958	4422
602	1091	3209
603	2457	332
604	2484	3462
605	1981	2090
606	2393	3924
607	1722	4818
608	2482	1122
609	2028	5311
610	2306	5932
611	2132	10
612	1944	4780
613	1442	7743
614	1777	4768
615	1746	6300
616	2496	7334
617	2921	3847
618	1845	7648
619	1099	3018
620	2003	5261
621	2790	4659
622	2905	6800
623	2261	3461
624	2012	720
625	2693	6554
626	1802	5470
627	1808	1895
628	2300	4807
629	2513	7661
630	2160	4754
631	2066	666
632	2727	6864
633	1535	7400
634	2530	3902
635	2283	3052
636	2132	3250
637	2647	4589
638	2517	3179
639	1888	4828
640	2271	5085
641	2408	998
642	2545	3912
643	2760	4423
644	2787	8144
645	2053	6945
646	2338	998
647	2038	4365
648	2544	4482
649	1896	7384
650	1848	2320
651	2011	308
652	2399	6592
653	2344	5816
654	1715	6780
655	2132	714
656	1237	7990
657	2039	890
658	1781	3316
659	2175	756
660	2312	6992
661	2117	2341
662	1428	2147
663	2212	3978
664	2560	3804
665	2343	4803
666	2517	1650
667	2005	5919
668	2072	3168
669	2783	695
670	2792	3187
671	2386	7035
672	2727	5840
673	2351	6588
674	1965	4386
675	2227	2189
676	1936	2788
677	1933	2694
678	1963	6356
679	2530	7767
680	2995	456
681	2401	3282
682	2238	6136
683	2767	6656
684	2112	3548
685	1578	6498
686	2313	6607
687	2772	7796
688	2402	398
689	2033	3284
690	1874	3052
691	2389	1046
692	1767	3926
693	2078	3647
694	1995	6840
695	1611	3187
696	1283	304
697	2280	6668
698	1843	5580
699	1492	7808
700	2649	3148
701	1478	7168
702	2386	1778
703	2655	7926
704	2615	1478
705	2411	2076
706	1922	5032
707	2291	4598
708	2009	1814
709	2378	4854
710	1392	6236
711	2407	8083
712	2312	974
713	2568	710
714	2463	2047
715	1859	1582
716	2584	7022
717	718	6820
718	2747	2932
719	2104	4241
720	2429	5289
721	2309	3252
722	1356	3370
723	1737	651
724	2446	7884
725	2362	4925
726	1739	686
727	1771	1550
728	2762	1880
729	2053	2120
730	2433	7882
731	1748	4078
732	2048	3970
733	2292	2325
734	1711	4090
735	1743	7987
736	2243	5184
737	2124	1509
738	1797	5470
739	2637	4004
740	1989	1454
741	2240	2800
742	2816	1569
743	1856	511
744	2401	7870
745	1580	7660
746	2368	4502
747	2478	1950
748	2443	5369
749	2476	2882
750	2850	6215
751	1964	4920
752	1467	5746
753	1555	7998
754	2703	146
755	2785	1103
756	1592	1708
757	2792	7029
758	2264	4823
759	1491	5137
760	1844	2974
761	2386	3753
762	2315	3422
763	1553	4352
764	2724	7856
765	2644	3949
766	1601	1143
767	1677	2366
768	1538	6584
769	2872	838
770	1978	4885
771	2269	6204
772	2605	1240
773	2566	4672
774	2729	4102
775	2451	744
776	2613	7588
777	2654	2127
778	1341	602
779	2416	4332
780	2432	2265
781	2825	7202
782	2429	2265
783	1697	6311
784	2640	6148
785	2580	2832
786	2393	5120
787	2569	3875
788	2646	6041
789	1745	5667
790	2360	1134
791	1596	332
792	2359	4392
793	1368	188
794	1153	1950
795	1753	5998
796	2516	6521
797	2776	7261
798	2416	3588
799	2268	1932
800	2700	2109
801	1387	7793
802	2092	6654
803	1616	2896
804	1350	2938
805	2001	8095
806	2751	6605
807	2228	1375
808	2481	3155
809	2092	5318
810	2099	4705
811	2013	7786
812	1797	7613
813	1328	232
814	2373	484
815	1961	1806
816	2699	2113
817	1789	5623
818	2468	7216
819	2614	1682
820	1866	6022
821	1714	4536
822	1794	379
823	2330	1506
824	2027	3666
825	2030	4091
826	1431	7784
827	1789	3019
828	1948	1155
829	1497	4062
830	2443	938
831	2388	5713
832	734	8142
833	1997	1379
834	2157	6806
835	2729	127
836	2004	7074
837	2251	6718
838	2669	7446
839	1669	2427
840	1696	977
841	2241	6950
842	2701	672
843	1795	6174
844	1912	1575
845	1973	4066
846	1875	7896
847	2024	2750
848	2089	5888
849	2085	2458
850	2262	6990
851	2390	7524
852	2401	4541
853	2664	7032
854	2684	106
855	2391	7827
856	1404	5136
857	2171	3174
858	2901	2260
859	1993	1646
860	2320	5186
861	2555	7908
862	2150	3606
863	1978	5770
864	2507	1453
865	2831	1872
866	2380	537
867	2326	5768
868	1983	768
869	2247	1128
870	2267	2844
871	2281	5760
872	1355	4010
873	1999	1744
874	2236	4893
875	1946	7918
876	2613	5748
877	2215	6174
878	2002	2580
879	2528	7100
880	1918	3907
881	2262	3638
882	2422	3936
883	877	3815
884	2657	4878
885	2645	3724
886	2471	5175
887	2127	1943
888	2548	3826
889	1808	3810
890	2083	3627
891	2358	4810
892	1759	8118
893	1846	3620
894	2865	1374
895	1453	6373
896	2444	8190
897	2657	4012
898	1367	2060
899	2130	3980
900	2342	4286
901	2411	6680
902	2178	340
903	2334	1640
904	2398	4751
905	2289	4184
906	2400	2090
907	2627	5275
908	2109	2834
909	2296	3057
910	2327	1301
911	2135	3816
912	1829	790
913	2699	3536
914	2304	856
915	1764	4042
916	1916	5048
917	2855	1540
918	2061	0
919	2602	7349
920	1400	4486
921	1382	5843
922	1491	4968
923	2510	5016
924	2390	6149
925	2062	6110
926	1343	1369
927	1744	6964
928	2910	5198
929	1812	6518
930	1852	1286
931	2262	6638
932	2219	6299
933	1932	3055
934	1935	6802
935	2189	5806
936	2032	4172
937	1819	1533
938	2675	2847
939	2899	6619
940	2094	2700
941	2113	7998
942	2070	2551
943	1952	7609
944	2516	2436
945	2256	6235
946	2413	4870
947	2556	979
948	2809	5602
949	2718	1704
950	2298	4811
951	2674	3990
952	2102	2162
953	2501	6020
954	1902	8046
955	2592	2016
956	1981	79
957	1869	1532
958	2264	6356
959	2530	3028
960	1463	6504
961	1989	5100
962	2133	2073
963	2609	5264
964	1915	6452
965	2051	7398
966	2713	7726
967	1956	6570
968	2473	216
969	2163	7968
970	2281	6810
971	2610	1738
972	2091	901
973	2081	6983
974	2258	4356
975	2705	2513
976	1888	2758
977	1527	6068
978	2121	2709
979	2945	1360
980	1658	2484
981	911	2030
982	2649	3754
983	1974	7486
984	2651	3791
985	2098	1082
986	2033	3521
987	1999	2526
988	2770	1470
989	2443	992
990	1002	7996
991	1929	2200
992	1798	6954
993	2217	3710
994	1995	1582
995	2300	8070
996	2598	2449
997	2074	5710
998	1772	2760
999	2473	249
1000	2091	8125
