Percolation threshold data
Total number of sites: 33554432

Run	Num	Key Site
---	---	--------
0	14363632	2529530
1	14427502	21392917
2	14427669	5795537
3	14448920	2122510
4	14477608	2996924
5	14387466	19448278
6	14436536	9671719
7	14449726	29011498
8	14434742	19911368
9	14427351	15515719
10	14439627	22402596
11	14461122	5407042
12	14436506	3283508
13	14432054	11587881
14	14428286	22838620
15	14437376	15492887
16	14411580	29387109
17	14428509	29524992
18	14412600	32798883
19	14400942	24295700
20	14451304	8870653
21	14457970	7163640
22	14425060	11170714
23	14423789	2766860
24	14450135	21698670
25	14427284	2174081
26	14432961	28774243
27	14443349	32163125
28	14439651	1099566
29	14455430	28848871
30	14492003	20071280
31	14442411	25767237
32	14427314	1283056
33	14426869	33504855
34	14437373	31655267
35	14435184	18611392
36	14389336	8077888
37	14433658	10906559
38	14417259	14651102
39	14381222	32466715
40	14441576	21543691
41	14415780	29538893
42	14459782	17740772
43	14436810	15356113
44	14412112	9597373
45	14358498	25915874
46	14335975	24759579
47	14423663	29430510
48	14445186	27357613
49	14403389	30620551
50	14462236	7179936
51	14434182	29729753
52	14443732	24665147
53	14406448	26776958
54	14423375	12501248
55	14436694	24563977
56	14462868	15580581
57	14385840	19972089
58	14431297	15138437
59	14429077	412992
60	14411367	26620546
61	14463450	32121858
62	14443398	17903094
63	14416049	148080
64	14432862	22083654
65	14419285	19281578
66	14446061	21698190
67	14435325	31102260
68	14414551	1436929
69	14459385	13625149
70	14441965	32708024
71	14447552	9946970
72	14446587	16837206
73	14415568	15755753
74	14432911	19107129
75	14425344	31387150
76	14438524	14162208
77	14424340	13944985
78	14454362	16592332
79	14441990	13394018
80	14448923	29791352
81	14433815	840530
82	14441421	4281656
83	14437412	6763940
84	14434300	27939445
85	14467574	16884285
86	14431826	29698544
87	14408990	33030980
88	14456941	19001792
89	14409786	26101624
90	14408913	409582
91	14425855	29655933
92	14417605	2955379
93	14463917	18926267
94	14456495	29550160
95	14409952	12355336
96	14444141	23692438
97	14439435	171693
98	14388823	3517113
99	14376329	13300192
100	14448343	6800064
101	14432484	8154264
102	14438165	29489848
103	14417844	21750863
104	14420068	4220408
105	14417077	11805007
106	14431533	23502491
107	14434973	20880572
108	14450959	14821643
109	14407531	26842287
110	14431203	13514719
111	14399993	19641567
112	14438899	26197378
113	14455461	29854316
114	14441759	14178925
115	14406941	1074472
116	14451781	11277386
117	14451587	27112577
118	14434937	8826873
119	14463598	21513318
120	14399607	18895913
121	14428330	9894975
122	14420148	11628538
123	14427666	21704099
124	14433995	26098234
125	14400810	32546446
126	14421260	30672807
127	14417170	22648015
128	14394728	7072558
129	14428548	21188311
130	14424465	15262796
131	14380557	19204142
132	14462339	32812966
133	14417526	32869559
134	14406298	8250639
135	14457829	24715659
136	14410042	24983616
137	14424916	27050737
138	14419137	21002929
139	14425123	21737927
140	14445871	30500764
141	14418885	6306090
142	14438882	7341237
